a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
-999.0,550.6832313537598,277.68323135375977,273,1296,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,702.3132438659668,380.3132438659668,322,1296,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.312255859375,135.312255859375,112,1297,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,358.34844970703125,146.34844970703125,212,1297,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,545.335615158081,262.33561515808105,283,1297,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,808.1268653869629,475.1268653869629,333,1297,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,254.75791931152344,139.75791931152344,115,1298,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,361.8642272949219,150.86422729492188,211,1298,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,518.8303260803223,244.83032608032227,274,1298,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,644.5828399658203,311.5828399658203,333,1298,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,230.7342529296875,118.7342529296875,112,1299,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,387.3828125,176.3828125,211,1299,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,540.4469013214111,265.44690132141113,275,1299,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,697.7482299804688,369.74822998046875,328,1299,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.0445556640625,129.0445556640625,112,13,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,344.9351921081543,125.9351921081543,219,13,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,556.4304885864258,265.4304885864258,291,13,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,714.2857875823975,381.28578758239746,333,13,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,229.11299896240234,122.11299896240234,107,130,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,391.33138275146484,190.33138275146484,201,130,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,507.5196228027344,235.51962280273438,272,130,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,696.927490234375,376.927490234375,320,130,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.6739501953125,145.6739501953125,111,1300,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,474.97618103027344,267.97618103027344,207,1300,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,616.5305404663086,327.5305404663086,289,1300,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,772.2186813354492,433.2186813354492,339,1300,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,253.1930389404297,140.1930389404297,113,1301,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,390.2128448486328,179.2128448486328,211,1301,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,458.1810474395752,183.1810474395752,275,1301,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,724.664306640625,404.664306640625,320,1301,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.24292755126953,124.24292755126953,113,1302,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,429.82623291015625,226.82623291015625,203,1302,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,608.4003868103027,335.40038681030273,273,1302,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,649.6466445922852,334.64664459228516,315,1302,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.78518676757812,132.78518676757812,110,1303,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,382.8984832763672,172.8984832763672,210,1303,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,568.0865478515625,280.0865478515625,288,1303,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,671.9386157989502,334.9386157989502,337,1303,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.3526153564453,131.3526153564453,110,1304,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,457.8961486816406,259.8961486816406,198,1304,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,625.4420471191406,355.4420471191406,270,1304,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,649.884313583374,320.884313583374,329,1304,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,223.94229125976562,115.94229125976562,108,1305,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,433.1331787109375,219.1331787109375,214,1305,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,598.8655090332031,318.8655090332031,280,1305,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,653.1882514953613,327.1882514953613,326,1305,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,258.1224365234375,146.1224365234375,112,1306,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.2175827026367,193.21758270263672,207,1306,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,525.6252098083496,248.6252098083496,277,1306,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,634.2634963989258,313.2634963989258,321,1306,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.2222442626953,145.2222442626953,115,1307,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.7306671142578,190.7306671142578,210,1307,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,539.4833240509033,256.4833240509033,283,1307,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,789.3757705688477,457.37577056884766,332,1307,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,231.811279296875,122.811279296875,109,1308,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,391.74312591552734,186.74312591552734,205,1308,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.6090316772461,261.6090316772461,273,1308,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,690.9656772613525,371.96567726135254,319,1308,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.2841033935547,138.2841033935547,109,1309,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,398.5888671875,193.5888671875,205,1309,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,602.8042602539062,320.80426025390625,282,1309,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,714.2347412109375,387.2347412109375,327,1309,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,245.40888214111328,138.40888214111328,107,131,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,462.60101318359375,256.60101318359375,206,131,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,528.2342071533203,247.2342071533203,281,131,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,842.2886199951172,514.2886199951172,328,131,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.9669189453125,133.9669189453125,111,1310,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,371.29502868652344,157.29502868652344,214,1310,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,471.8014316558838,188.8014316558838,283,1310,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,627.4719772338867,294.4719772338867,333,1310,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.2828369140625,133.2828369140625,108,1311,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,415.54296875,207.54296875,208,1311,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.1524772644043,258.1524772644043,278,1311,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,750.0178375244141,419.01783752441406,331,1311,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,291.7041015625,181.7041015625,110,1312,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,443.97865295410156,241.97865295410156,202,1312,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,527.8749122619629,241.8749122619629,286,1312,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,659.0780029296875,331.0780029296875,328,1312,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.4014892578125,143.4014892578125,106,1313,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,413.7681121826172,207.7681121826172,206,1313,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,554.93971824646,269.93971824645996,285,1313,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,718.2660140991211,376.2660140991211,342,1313,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,245.010498046875,137.010498046875,108,1314,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,377.42767333984375,165.42767333984375,212,1314,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,577.7139148712158,288.7139148712158,289,1314,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,732.9028167724609,400.90281677246094,332,1314,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.01312255859375,138.01312255859375,104,1315,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,416.14662170410156,211.14662170410156,205,1315,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.9626770019531,258.9626770019531,276,1315,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,702.1080837249756,375.1080837249756,327,1315,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.06039428710938,142.06039428710938,113,1316,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,393.5160827636719,183.51608276367188,210,1316,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,585.7786064147949,302.7786064147949,283,1316,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,699.2874755859375,375.2874755859375,324,1316,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.18284606933594,138.18284606933594,106,1317,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,476.72601318359375,262.72601318359375,214,1317,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,636.1182765960693,347.11827659606934,289,1317,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,749.3880405426025,412.38804054260254,337,1317,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.03650665283203,135.03650665283203,111,1318,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,341.0218200683594,132.02182006835938,209,1318,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,540.9606456756592,255.96064567565918,285,1318,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,638.8196411132812,302.81964111328125,336,1318,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,288.8870391845703,182.8870391845703,106,1319,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,448.7767028808594,228.77670288085938,220,1319,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,559.6333694458008,265.6333694458008,294,1319,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,590.3741359710693,253.37413597106934,337,1319,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,263.57891845703125,147.57891845703125,116,132,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,382.68511962890625,166.68511962890625,216,132,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.0474891662598,258.04748916625977,278,132,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,652.0045337677002,319.0045337677002,333,132,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.36865234375,128.36865234375,108,1320,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,422.4412841796875,214.4412841796875,208,1320,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,553.11181640625,277.11181640625,276,1320,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,657.5587730407715,334.5587730407715,323,1320,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.3495635986328,134.3495635986328,114,1321,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,401.5654296875,193.5654296875,208,1321,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,528.5333251953125,248.5333251953125,280,1321,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,726.2816715240479,391.28167152404785,335,1321,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,245.326904296875,137.326904296875,108,1322,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,413.27577209472656,200.27577209472656,213,1322,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,597.7876243591309,314.78762435913086,283,1322,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,652.7457504272461,319.7457504272461,333,1322,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.953857421875,134.953857421875,108,1323,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,397.56748962402344,191.56748962402344,206,1323,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,532.0068359375,252.0068359375,280,1323,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,635.5633544921875,315.5633544921875,320,1323,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,218.92330169677734,113.92330169677734,105,1324,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,364.2760925292969,150.27609252929688,214,1324,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,625.019359588623,340.01935958862305,285,1324,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,733.050573348999,400.050573348999,333,1324,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.544189453125,137.544189453125,104,1325,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,436.0055847167969,227.00558471679688,209,1325,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,563.2734527587891,282.27345275878906,281,1325,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,827.575569152832,487.57556915283203,340,1325,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,232.06666564941406,126.06666564941406,106,1326,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,410.3917694091797,200.3917694091797,210,1326,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,539.6036319732666,258.6036319732666,281,1326,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,664.5042896270752,329.5042896270752,335,1326,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.04400634765625,140.04400634765625,111,1327,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,385.9061813354492,180.90618133544922,205,1327,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,531.7080516815186,252.70805168151855,279,1327,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,738.0187606811523,406.01876068115234,332,1327,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,257.9907455444336,144.9907455444336,113,1328,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,403.86297607421875,191.86297607421875,212,1328,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,590.4176788330078,314.4176788330078,276,1328,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,664.3528327941895,341.35283279418945,323,1328,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,234.34658813476562,127.34658813476562,107,1329,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,422.8985290527344,210.89852905273438,212,1329,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,604.3390884399414,323.3390884399414,281,1329,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,713.8515949249268,388.85159492492676,325,1329,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.37359619140625,128.37359619140625,108,133,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.6468505859375,191.6468505859375,208,133,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,562.1667861938477,287.16678619384766,275,133,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,645.9271869659424,316.9271869659424,329,133,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.429443359375,138.429443359375,112,1330,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,380.1561279296875,162.1561279296875,218,1330,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,512.4221687316895,231.42216873168945,281,1330,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,626.5180110931396,301.51801109313965,325,1330,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.49838256835938,140.49838256835938,108,1331,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,406.16033935546875,202.16033935546875,204,1331,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,542.8305244445801,263.8305244445801,279,1331,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,666.4962310791016,334.49623107910156,332,1331,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,259.4599151611328,149.4599151611328,110,1332,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,382.03843688964844,175.03843688964844,207,1332,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.1733245849609,257.17332458496094,279,1332,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,642.0340538024902,320.03405380249023,322,1332,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,265.21034240722656,155.21034240722656,110,1333,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,502.5349426269531,287.5349426269531,215,1333,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,718.742094039917,433.742094039917,285,1333,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,637.83567237854,304.83567237854004,333,1333,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.20671844482422,124.20671844482422,113,1334,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.2352294921875,219.2352294921875,200,1334,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,515.9937381744385,240.99373817443848,275,1334,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,813.408145904541,490.408145904541,323,1334,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.01255798339844,142.01255798339844,110,1335,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,390.1707458496094,180.17074584960938,210,1335,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,467.90625,191.90625,276,1335,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,735.0573539733887,410.0573539733887,325,1335,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,192.18750762939453,89.18750762939453,103,1336,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,365.6837158203125,157.6837158203125,208,1336,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,618.1590557098389,339.15905570983887,279,1336,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,667.1840362548828,339.1840362548828,328,1336,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.14209747314453,139.14209747314453,111,1337,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,409.572790145874,190.57279014587402,219,1337,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.3298492431641,245.32984924316406,289,1337,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,851.7676391601562,515.7676391601562,336,1337,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.8563232421875,133.8563232421875,108,1338,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,391.9700012207031,179.97000122070312,212,1338,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,556.9927978515625,284.9927978515625,272,1338,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,669.8521003723145,347.85210037231445,322,1338,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.1007843017578,143.1007843017578,103,1339,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,349.6645736694336,144.6645736694336,205,1339,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,679.5999565124512,410.5999565124512,269,1339,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,642.4456481933594,328.4456481933594,314,1339,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,229.1900634765625,125.1900634765625,104,134,5,0.5,1000.0,Pseudolikelihood one-parameter
